pc,effective_address,num_values,val0,val1,val2
4788536,281474976689056,2,0,6762892,NAN
4788540,281474976689040,2,2,69118592,NAN
4788544,281474976689024,2,10458672,0,NAN
4788548,281474976689008,2,69867680,1,NAN
4788552,281474976688992,3,281474976689072,2,84088208
6762904,281474976689104,2,69843904,4785084,NAN
6762908,281474976689088,2,281474976689200,69118592,NAN
6762912,281474976689072,2,281474976689120,0,NAN
4785196,281474976689160,1,69867680,NAN,NAN
4785200,69867680,1,61,NAN,NAN
4785220,281474976689168,2,116707904,0,NAN
4785236,69867688,1,27481,NAN,NAN
6765468,69867680,1,262205,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69843904,4785252,NAN
6765516,281474976689088,2,0,69867680,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505896,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,6,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505896,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116707968,NAN,NAN
4785692,10465528,1,116707968,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116707920,1,116707936,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116707984,NAN,NAN
4785872,10465528,1,116707984,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69843904,NAN,NAN
4786340,69843904,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,41472480,4564908,NAN
4784900,281474976692608,2,20823424,0,NAN
4784904,281474976692592,2,46357696,46357696,NAN
4784908,281474976692576,2,69843904,46357024,NAN
4784912,281474976692560,2,84088208,69118592,NAN
4784916,281474976692544,3,281474976692640,0,2
4564912,46357704,1,81374464,NAN,NAN
4564916,69843928,1,69844032,NAN,NAN
4564920,81374488,1,69845312,NAN,NAN
4564776,69844032,1,32,NAN,NAN
4564792,69844064,1,69118624,NAN,NAN
4564796,69118624,1,39,NAN,NAN
4564808,69118632,1,69867968,NAN,NAN
4564812,69867968,1,2,NAN,NAN
4564836,69867976,1,69867904,NAN,NAN
4569360,69867904,1,47,NAN,NAN
4569544,69867912,2,69867840,69867872,NAN
4779204,69867840,1,262205,NAN,NAN
4779960,69867840,1,262205,NAN,NAN
4780092,69867848,1,27482,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505904,1,0,NAN,NAN
4781352,281474976692512,2,69867872,4779248,NAN
4781356,281474976692496,2,46357696,69867840,NAN
4781360,281474976692480,2,46357024,46357696,NAN
4781364,281474976692464,2,69118624,69844032,NAN
4781368,281474976692448,2,0,84088208,NAN
4781372,281474976692432,2,281474976692528,0,NAN
4779256,69867872,1,537133141,NAN,NAN
4779312,69867840,1,262205,NAN,NAN
4779316,69867872,1,537133141,NAN,NAN
4779876,281474976692592,2,20823424,4569552,NAN
4779880,281474976692576,2,46357696,69867904,NAN
4779884,281474976692560,2,46357024,46357696,NAN
4779888,281474976692544,2,69118624,69844032,NAN
4779892,281474976692528,3,281474976692608,0,84088208
4569580,69867912,1,69867840,NAN,NAN
4569584,10465688,1,19660800,NAN,NAN
4569596,69867840,1,61,NAN,NAN
4569608,69867848,1,27482,NAN,NAN
4469920,20823432,1,104431096,NAN,NAN
4469932,20823440,1,214,NAN,NAN
4470032,104431128,1,62914560,NAN,NAN
4470224,281474976692592,2,20823424,4569624,NAN
4470228,281474976692576,2,69867840,27482,NAN
4470232,281474976692560,2,281474976692608,46357696,NAN
4569560,281474976692624,2,0,4564848,NAN
4569564,281474976692608,3,281474976692640,46357696,20823424
4564848,69118632,1,69867968,NAN,NAN
4564852,69867968,1,2,NAN,NAN
4564836,69867984,1,69118608,NAN,NAN
4569360,69118608,1,49,NAN,NAN
4569384,69118616,1,69864576,NAN,NAN
4569388,69864576,1,61,NAN,NAN
4569400,69864584,1,17,NAN,NAN
4469668,20823432,1,104431096,NAN,NAN
4469676,20823440,1,214,NAN,NAN
4469700,104431104,1,0,NAN,NAN
4469752,104431112,1,214,NAN,NAN
4569424,69864576,1,3407933,NAN,NAN
4569852,9169911,1,4,NAN,NAN
4569864,10459604,1,55922721,NAN,NAN
4569560,281474976692624,2,0,4564848,NAN
4569564,281474976692608,3,281474976692640,46357696,20823424
4564848,69118632,1,69867968,NAN,NAN
4564852,69867968,1,2,NAN,NAN
4783944,69844032,1,32,NAN,NAN
4784020,69844064,1,69118624,NAN,NAN
4784024,69118624,1,536870951,NAN,NAN
4784248,69844064,1,69118624,NAN,NAN
4784252,69118624,1,39,NAN,NAN
4784332,69118632,1,69867968,NAN,NAN
4784336,69867968,1,2,NAN,NAN
4784388,69867984,1,69118608,NAN,NAN
4784392,69118608,1,49,NAN,NAN
4784388,69867976,1,69867904,NAN,NAN
4784392,69867904,1,47,NAN,NAN
4784352,69867920,1,69867872,NAN,NAN
4784368,69867912,1,69867840,NAN,NAN
4784932,281474976689160,1,69867840,NAN,NAN
4784936,69867840,1,262205,NAN,NAN
4784984,281474976689152,1,69867872,NAN,NAN
4779960,69867872,1,537133141,NAN,NAN
4782216,69867872,1,537133141,NAN,NAN
4782260,8436304,1,4782300,NAN,NAN
4782308,9168501,1,2,NAN,NAN
4782324,9169256,1,9304038,NAN,NAN
4782648,9304039,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69867888,1,69867680,NAN,NAN
4782216,69867680,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69867680,1,262205,NAN,NAN
4780092,69867688,1,27481,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505896,1,116707968,NAN,NAN
4780112,116707976,1,116707904,NAN,NAN
4780116,116707912,1,81716496,NAN,NAN
4780120,81716498,1,4,NAN,NAN
4781352,281474976688848,2,69867680,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,2,1,NAN
4781368,281474976688784,2,2,69867888,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707904,1,7070,NAN,NAN
4782580,281474976688928,2,69867872,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,89,NAN
4782592,281474976688880,2,2,1,NAN
4782596,281474976688864,3,281474976688944,2,69867888
4782648,9304038,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69867880,1,69867520,NAN,NAN
4782216,69867520,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69867520,1,262205,NAN,NAN
4780092,69867528,1,27480,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505888,1,116707856,NAN,NAN
4780112,116707864,1,116707792,NAN,NAN
4780116,116707800,1,81716480,NAN,NAN
4780120,81716482,1,4,NAN,NAN
4781352,281474976688848,2,69867520,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,1,0,NAN
4781368,281474976688784,2,2,69867880,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707792,1,14253,NAN,NAN
4782580,281474976688928,2,69867872,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,7159,NAN
4782592,281474976688880,2,1,0,NAN
4782596,281474976688864,3,281474976688944,2,69867880
4782580,281474976689008,2,69867872,4780308,NAN
4782584,281474976688992,2,4,69118624,NAN
4782588,281474976688976,2,4,1,NAN
4782592,281474976688960,2,69867840,1,NAN
4782596,281474976688944,3,281474976689024,2,84088208
4780320,69867872,1,537133141,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7321452,19171392,2,31,7,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,7,NAN,NAN
7321812,20767152,1,0,NAN,NAN
7321984,19171400,1,7,NAN,NAN
7322024,281474976689008,2,69867872,4780420,NAN
7322028,281474976688992,2,21412,19171360,NAN
7322032,281474976688976,2,4,1,NAN
7322036,281474976688960,2,69867840,10458672,NAN
7322040,281474976688944,2,281474976689024,84088208,NAN
4780428,20767152,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116708016,NAN,NAN
4782020,10465528,1,116708016,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,430,NAN,NAN
7205680,20843948,1,3666,NAN,NAN
7205692,20844408,1,262143,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844408,1,262143,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,21412,4,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35864720,NAN,NAN
7206624,281474976688960,2,41472480,4782120,NAN
7206628,281474976688928,2,10462768,116708016,NAN
7206632,281474976688912,2,10458672,4,NAN
7206636,281474976688896,2,84088208,69867840,NAN
7206640,281474976688880,2,0,2,NAN
4782152,281474976689008,2,69867872,4780448,NAN
4782156,281474976688992,2,21412,0,NAN
4782160,281474976688976,2,281474976689024,20767152,NAN
4780460,116708032,1,0,NAN,NAN
4782924,69867872,1,537133141,NAN,NAN
4782952,8437072,1,4783024,NAN,NAN
4783032,9169256,1,9304038,NAN,NAN
4783044,9168501,1,2,NAN,NAN
4783292,9304039,1,101,NAN,NAN
4783352,69867888,1,69867680,NAN,NAN
4782924,69867680,1,262205,NAN,NAN
4782952,8436880,1,4783056,NAN,NAN
4783064,10461088,1,115286016,NAN,NAN
4783068,69867688,1,27481,NAN,NAN
4783076,115505896,1,116707968,NAN,NAN
4783084,116707976,1,116707904,NAN,NAN
4783088,116707912,1,81716496,NAN,NAN
4783092,81716496,1,262204,NAN,NAN
4782996,281474976688912,2,41472480,4783360,NAN
4783000,281474976688896,2,69867872,69867872,NAN
4783004,281474976688880,2,69867880,0,NAN
4783008,281474976688864,2,9304038,4,NAN
4783012,281474976688848,2,84088208,1,NAN
4783016,281474976688832,3,281474976688928,0,2
4783372,69867888,1,69867680,NAN,NAN
6758228,69867872,1,85,NAN,NAN
6758240,9168501,1,2,NAN,NAN
7205608,9766536,1,5,NAN,NAN
7205664,10492104,1,30288384,NAN,NAN
7205672,30288426,1,131,NAN,NAN
7205680,30288428,1,1429,NAN,NAN
7205692,30288608,1,8930339882836951039,NAN,NAN
7205732,30288432,1,18446744073709551615,NAN,NAN
7205732,30288440,1,18446744073709551615,NAN,NAN
7205732,30288448,1,18446744073709551615,NAN,NAN
7205732,30288456,1,18446744073709551615,NAN,NAN
7205732,30288464,1,18446744073709551615,NAN,NAN
7205732,30288472,1,18446744073709551615,NAN,NAN
7205732,30288480,1,18446744073709551615,NAN,NAN
7205732,30288488,1,18446744073709551615,NAN,NAN
7205732,30288496,1,18446744073709551615,NAN,NAN
7205732,30288504,1,18446744073709551615,NAN,NAN
7205732,30288512,1,18446744073709551615,NAN,NAN
7205732,30288520,1,18446744073709551615,NAN,NAN
7205732,30288528,1,18446744073709551615,NAN,NAN
7205732,30288536,1,18446744073709551615,NAN,NAN
7205732,30288544,1,18446744073709551615,NAN,NAN
7205732,30288552,1,18446744073709551615,NAN,NAN
7205732,30288560,1,18446744073709551615,NAN,NAN
7205732,30288568,1,18446744073709551615,NAN,NAN
7205732,30288576,1,18446744073709551615,NAN,NAN
7205732,30288584,1,18446744073709551615,NAN,NAN
7205732,30288592,1,18446744073709551615,NAN,NAN
7205732,30288600,1,18446744073709551615,NAN,NAN
7205732,30288608,1,8930339882836951039,NAN,NAN
7206196,10482944,1,32,NAN,NAN
7206556,30288608,1,8930339882836951039,NAN,NAN
7206584,30288400,1,75300864,NAN,NAN
7206588,281474976688848,2,24,69867872,NAN
7206608,10482944,1,32,NAN,NAN
7206612,10493144,1,35864736,NAN,NAN
7206624,281474976688864,2,41472480,6758260,NAN
7206628,281474976688832,2,85,2,NAN
7206632,281474976688816,2,9304038,4,NAN
7206636,281474976688800,2,84088208,1,NAN
7206640,281474976688784,2,0,2,NAN
6758268,69867872,1,537133141,NAN,NAN
6758284,69867872,1,537133141,NAN,NAN
6758300,69867872,1,537133141,NAN,NAN
6758316,69867872,1,537133141,NAN,NAN
6758332,69867872,1,537133141,NAN,NAN
6758348,69867872,1,537133141,NAN,NAN
6758484,69867880,1,69867520,NAN,NAN
6758484,69867888,1,69867680,NAN,NAN
6758504,281474976688912,2,69867872,4783392,NAN
6758508,281474976688896,2,81716496,69867872,NAN
6758512,281474976688880,2,281474976688928,69867880,NAN
4783292,9304038,1,101,NAN,NAN
4783352,69867880,1,69867520,NAN,NAN
4782924,69867520,1,262205,NAN,NAN
4782952,8436880,1,4783056,NAN,NAN
4783064,10461088,1,115286016,NAN,NAN
4783068,69867528,1,27480,NAN,NAN
4783076,115505888,1,116707856,NAN,NAN
4783084,116707864,1,116707792,NAN,NAN
4783088,116707800,1,81716480,NAN,NAN
4783092,81716480,1,262204,NAN,NAN
4782996,281474976688912,2,41472480,4783360,NAN
4783000,281474976688896,2,75346784,69867872,NAN
4783004,281474976688880,2,69867872,81716496,NAN
4783008,281474976688864,2,9304038,4,NAN
4783012,281474976688848,2,84088208,0,NAN
4783016,281474976688832,3,281474976688928,0,2
4782996,281474976689008,2,41472480,4780468,NAN
4783000,281474976688992,2,116708016,69867872,NAN
4783004,281474976688976,2,20767152,0,NAN
4783008,281474976688960,2,10458672,4,NAN
4783012,281474976688944,2,84088208,69867840,NAN
4783016,281474976688928,3,281474976689024,0,2
4780468,10461096,1,0,NAN,NAN
4781212,10465544,1,116711392,NAN,NAN
4781216,10465536,1,116708048,NAN,NAN
4781252,10465528,1,116708048,NAN,NAN
4781280,10465560,1,15,NAN,NAN
4781300,10465520,1,116707328,NAN,NAN
4781304,10465544,1,116711392,NAN,NAN
4781336,10461104,1,69844032,NAN,NAN
4781352,281474976689104,2,69844032,4785000,NAN
4781356,281474976689088,2,281474976689168,69118624,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,69867840,1,NAN
4781368,281474976689040,2,2,84088208,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,69867840,1,61,NAN,NAN
6762632,69118624,1,39,NAN,NAN
6762828,69118632,1,69867968,NAN,NAN
6762832,69867968,1,2,NAN,NAN
6762844,69867984,1,69118608,NAN,NAN
6762848,281474976689080,1,4788172,NAN,NAN
6762632,69118608,1,49,NAN,NAN
6762688,69118616,1,69864576,NAN,NAN
6762692,69864576,1,61,NAN,NAN
6762932,281474976689032,1,4788172,NAN,NAN
6762936,281474976689056,2,0,6762860,NAN
6762940,281474976689040,2,2,69118624,NAN
6762944,281474976689024,2,281474976689072,0,NAN
4788408,69864576,1,3407933,NAN,NAN
4788444,69864584,1,17,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787152,10459036,1,1,NAN,NAN
4787864,10459604,1,55922721,NAN,NAN
4787876,9169911,1,4,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115286176,2,115286176,0,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115286184,2,115286184,0,NAN
4788236,69864576,1,3407933,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689056,2,0,6762860,NAN
4788540,281474976689040,2,2,69118624,NAN
4788544,281474976689024,2,10458672,0,NAN
4788548,281474976689008,2,69867840,1,NAN
4788552,281474976688992,3,281474976689072,2,84088208
6762868,69118632,1,69867968,NAN,NAN
6762876,69867976,1,69867904,NAN,NAN
6762880,281474976689080,1,4788172,NAN,NAN
6762632,69867904,1,47,NAN,NAN
6762688,69867912,1,69867840,NAN,NAN
6762692,69867840,1,61,NAN,NAN
6762932,281474976689032,1,4788172,NAN,NAN
6762936,281474976689056,2,0,6762892,NAN
6762940,281474976689040,2,2,69118624,NAN
6762944,281474976689024,2,281474976689072,0,NAN
4788408,69867840,1,262205,NAN,NAN
4788444,69867848,1,27482,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115505904,2,115505904,0,NAN
4788236,69867840,1,262205,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689056,2,0,6762892,NAN
4788540,281474976689040,2,2,69118624,NAN
4788544,281474976689024,2,10458672,0,NAN
4788548,281474976689008,2,69867840,1,NAN
4788552,281474976688992,3,281474976689072,2,84088208
6762904,281474976689104,2,69844032,4785084,NAN
6762908,281474976689088,2,281474976689200,69118624,NAN
6762912,281474976689072,2,281474976689120,0,NAN
4785196,281474976689160,1,69867840,NAN,NAN
4785200,69867840,1,61,NAN,NAN
4785220,281474976689168,2,116708016,0,NAN
4785236,69867848,1,27482,NAN,NAN
6765468,69867840,1,262205,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69844032,4785252,NAN
6765516,281474976689088,2,0,69867840,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505904,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,7,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505904,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116708080,NAN,NAN
4785692,10465528,1,116708080,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116708032,1,116708048,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116708096,NAN,NAN
4785872,10465528,1,116708096,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69844032,NAN,NAN
4786340,69844032,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,41472480,4564908,NAN
4784900,281474976692608,2,20823424,0,NAN
4784904,281474976692592,2,46357696,46357696,NAN
4784908,281474976692576,2,69844032,46357024,NAN
4784912,281474976692560,2,84088208,69118624,NAN
4784916,281474976692544,3,281474976692640,0,2
4564912,46357704,1,81374464,NAN,NAN
4564916,69844056,1,69844160,NAN,NAN
4564920,81374488,1,69845312,NAN,NAN
4564776,69844160,1,32,NAN,NAN
4564792,69844192,1,69118656,NAN,NAN
4564796,69118656,1,39,NAN,NAN
4564808,69118664,1,69868128,NAN,NAN
4564812,69868128,1,2,NAN,NAN
4564836,69868136,1,69868064,NAN,NAN
4569360,69868064,1,47,NAN,NAN
4569544,69868072,2,69868000,69868032,NAN
4779204,69868000,1,262205,NAN,NAN
4779960,69868000,1,262205,NAN,NAN
4780092,69868008,1,27483,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505912,1,0,NAN,NAN
4781352,281474976692512,2,69868032,4779248,NAN
4781356,281474976692496,2,46357696,69868000,NAN
4781360,281474976692480,2,46357024,46357696,NAN
4781364,281474976692464,2,69118656,69844160,NAN
4781368,281474976692448,2,0,84088208,NAN
4781372,281474976692432,2,281474976692528,0,NAN
4779256,69868032,1,537133141,NAN,NAN
4779312,69868000,1,262205,NAN,NAN
4779316,69868032,1,537133141,NAN,NAN
4779876,281474976692592,2,20823424,4569552,NAN
4779880,281474976692576,2,46357696,69868064,NAN
4779884,281474976692560,2,46357024,46357696,NAN
4779888,281474976692544,2,69118656,69844160,NAN
4779892,281474976692528,3,281474976692608,0,84088208
4569580,69868072,1,69868000,NAN,NAN
4569584,10465688,1,19660800,NAN,NAN
4569596,69868000,1,61,NAN,NAN
4569608,69868008,1,27483,NAN,NAN
4469920,20823432,1,104431096,NAN,NAN
4469932,20823440,1,214,NAN,NAN
4470032,104431128,1,130023424,NAN,NAN
4470224,281474976692592,2,20823424,4569624,NAN
4470228,281474976692576,2,69868000,27483,NAN
4470232,281474976692560,2,281474976692608,46357696,NAN
4569560,281474976692624,2,0,4564848,NAN
4569564,281474976692608,3,281474976692640,46357696,20823424
4564848,69118664,1,69868128,NAN,NAN
4564852,69868128,1,2,NAN,NAN
4564836,69868144,1,69118640,NAN,NAN
4569360,69118640,1,49,NAN,NAN
4569384,69118648,1,69864576,NAN,NAN
4569388,69864576,1,61,NAN,NAN
4569400,69864584,1,17,NAN,NAN
4469668,20823432,1,104431096,NAN,NAN
4469676,20823440,1,214,NAN,NAN
4469700,104431104,1,0,NAN,NAN
4469752,104431112,1,214,NAN,NAN
4569424,69864576,1,3407933,NAN,NAN
4569852,9169911,1,4,NAN,NAN
4569864,10459604,1,55922721,NAN,NAN
4569560,281474976692624,2,0,4564848,NAN
4569564,281474976692608,3,281474976692640,46357696,20823424
4564848,69118664,1,69868128,NAN,NAN
4564852,69868128,1,2,NAN,NAN
4783944,69844160,1,32,NAN,NAN
4784020,69844192,1,69118656,NAN,NAN
4784024,69118656,1,536870951,NAN,NAN
4784248,69844192,1,69118656,NAN,NAN
4784252,69118656,1,39,NAN,NAN
4784332,69118664,1,69868128,NAN,NAN
4784336,69868128,1,2,NAN,NAN
4784388,69868144,1,69118640,NAN,NAN
4784392,69118640,1,49,NAN,NAN
4784388,69868136,1,69868064,NAN,NAN
4784392,69868064,1,47,NAN,NAN
4784352,69868080,1,69868032,NAN,NAN
4784368,69868072,1,69868000,NAN,NAN
4784932,281474976689160,1,69868000,NAN,NAN
4784936,69868000,1,262205,NAN,NAN
4784984,281474976689152,1,69868032,NAN,NAN
4779960,69868032,1,537133141,NAN,NAN
4782216,69868032,1,537133141,NAN,NAN
4782260,8436304,1,4782300,NAN,NAN
4782308,9168501,1,2,NAN,NAN
4782324,9169256,1,9304038,NAN,NAN
4782648,9304039,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69868048,1,69862592,NAN,NAN
4782216,69862592,1,134479933,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69862592,1,134479933,NAN,NAN
4780092,69862600,1,27456,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505696,1,116707600,NAN,NAN
4780112,116707608,1,116707536,NAN,NAN
4780116,116707544,1,81716432,NAN,NAN
4780120,81716434,1,4,NAN,NAN
4781352,281474976688848,2,69862592,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,2,1,NAN
4781368,281474976688784,2,2,69868048,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707536,1,2,NAN,NAN
4782580,281474976688928,2,69868032,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,89,NAN
4782592,281474976688880,2,2,1,NAN
4782596,281474976688864,3,281474976688944,2,69868048
4782648,9304038,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69868040,1,69867840,NAN,NAN
4782216,69867840,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69867840,1,262205,NAN,NAN
4780092,69867848,1,27482,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505904,1,116708080,NAN,NAN
4780112,116708088,1,116708016,NAN,NAN
4780116,116708024,1,81716512,NAN,NAN
4780120,81716514,1,4,NAN,NAN
4781352,281474976688848,2,69867840,4782284,NAN
